# energy(eV) n_real
1.579879999999999995e+01 5.402294947806556280e-01
1.581240000000000023e+01 5.325511381376244469e-01
1.582600000000000051e+01 5.336332977429987245e-01
1.583960000000000079e+01 5.335395716538651190e-01
1.585309999999999953e+01 5.329528991438470253e-01
1.586669999999999980e+01 5.321662398692355023e-01
1.588030000000000008e+01 5.312771620801074457e-01
1.589390000000000036e+01 5.304248584773942898e-01
1.590740000000000087e+01 5.294633523654340701e-01
1.592099999999999937e+01 5.282495110097895630e-01
1.593459999999999965e+01 5.268834279714806890e-01
1.594810000000000016e+01 5.253637396662831360e-01
1.596170000000000044e+01 5.236851009519223332e-01
1.597530000000000072e+01 5.217428109668671432e-01
1.598889999999999922e+01 5.188779006617845191e-01
1.600240000000000151e+01 5.159788653394061786e-01
1.601599999999999824e+01 5.160522441793415904e-01
1.602959999999999852e+01 5.249805144657108125e-01
1.604319999999999879e+01 4.999469126425216681e-01
1.605669999999999931e+01 5.091255839932471439e-01
1.607029999999999959e+01 4.890077268125617715e-01
1.608389999999999986e+01 4.994611728400913941e-01
1.609740000000000038e+01 5.246076606660310393e-01
1.611100000000000065e+01 4.809744159355622828e-01
1.612460000000000093e+01 4.833566885309715788e-01
1.613820000000000121e+01 4.828503053196824824e-01
1.615170000000000172e+01 4.821036370023357720e-01
1.616529999999999845e+01 4.822449314345388371e-01
1.617889999999999873e+01 4.858381035183579333e-01
1.619249999999999901e+01 4.795544782193449374e-01
1.620599999999999952e+01 4.711792170212379949e-01
1.621959999999999980e+01 4.735165276879506058e-01
1.623320000000000007e+01 4.754222037434058246e-01
1.624670000000000059e+01 4.777537673577377797e-01
1.626030000000000086e+01 4.812005736747174689e-01
1.627390000000000114e+01 4.840051075899698407e-01
1.628750000000000142e+01 4.875678777519393270e-01
1.630099999999999838e+01 4.917938763081218800e-01
1.631459999999999866e+01 4.967134364030117988e-01
1.632819999999999894e+01 5.033587154393803775e-01
1.634179999999999922e+01 5.033700438753589967e-01
1.635529999999999973e+01 5.074689429076172376e-01
1.636890000000000001e+01 5.130394405550962045e-01
1.638250000000000028e+01 5.113044039405043595e-01
1.639610000000000056e+01 5.084653878305147590e-01
1.640960000000000107e+01 5.077459832778752347e-01
1.642320000000000135e+01 5.093469637398168048e-01
1.643680000000000163e+01 5.116938967488535717e-01
1.645029999999999859e+01 5.144601406738258387e-01
1.646389999999999887e+01 5.175231787030798447e-01
1.647749999999999915e+01 5.205096624706240238e-01
1.649109999999999943e+01 5.231516225124878128e-01
1.650459999999999994e+01 5.275230464933799990e-01
1.651820000000000022e+01 5.269122134794030909e-01
1.653180000000000049e+01 5.327099543478974741e-01
1.654540000000000077e+01 5.381120521361812958e-01
1.655890000000000128e+01 5.435247415175581409e-01
1.657250000000000156e+01 5.485858434609311995e-01
1.658609999999999829e+01 5.534991583888790867e-01
1.659959999999999880e+01 5.583910260992290819e-01
1.661319999999999908e+01 5.634489031001433945e-01
1.662679999999999936e+01 5.685964617890562067e-01
1.664039999999999964e+01 5.738321416648093365e-01
1.665390000000000015e+01 5.788649196785085049e-01
1.666750000000000043e+01 5.839061358992416739e-01
1.668110000000000070e+01 5.889172338436174936e-01
1.669470000000000098e+01 5.939625536397805661e-01
1.670820000000000149e+01 5.990363160992451252e-01
1.672180000000000177e+01 6.046690818295135106e-01
1.673539999999999850e+01 6.107323598839903278e-01
1.674889999999999901e+01 6.137356735986478906e-01
1.676249999999999929e+01 6.168810885566016200e-01
1.677609999999999957e+01 6.194500289406110749e-01
1.678969999999999985e+01 6.215023032405899706e-01
1.680320000000000036e+01 6.237368068972328761e-01
1.681680000000000064e+01 6.264819758973065866e-01
1.683040000000000092e+01 6.270206435974277070e-01
1.684400000000000119e+01 6.286864862575340940e-01
1.685750000000000171e+01 6.307705997909109907e-01
1.687109999999999843e+01 6.334662364100245302e-01
1.688469999999999871e+01 6.313293179813808109e-01
1.689819999999999922e+01 6.160174895972857501e-01
1.691179999999999950e+01 5.973309352089881674e-01
1.692539999999999978e+01 5.893086165938090648e-01
1.693900000000000006e+01 5.891738232363478156e-01
1.695250000000000057e+01 5.879005909991019685e-01
1.696610000000000085e+01 5.871727990439211675e-01
1.697970000000000113e+01 5.815079519326770141e-01
1.699330000000000140e+01 5.800736355398246058e-01
1.700679999999999836e+01 5.817680325614094095e-01
1.702039999999999864e+01 5.802128445504577403e-01
1.703399999999999892e+01 5.649081875316201984e-01
1.704749999999999943e+01 5.611836399835069544e-01
1.706109999999999971e+01 5.564601856794750834e-01
1.707469999999999999e+01 5.511824077795945964e-01
1.708830000000000027e+01 5.468459036077399915e-01
1.710180000000000078e+01 5.455348709545290165e-01
1.711540000000000106e+01 5.432828386619215078e-01
1.712900000000000134e+01 5.379791920309955344e-01
1.714260000000000161e+01 5.363600815108477970e-01
1.715609999999999857e+01 5.347115344037596252e-01
1.716969999999999885e+01 5.327828357935722181e-01
1.718329999999999913e+01 5.315363837584642370e-01
1.719689999999999941e+01 5.312523683769898586e-01
1.721039999999999992e+01 5.317951659557016431e-01
1.722400000000000020e+01 5.338049220455119981e-01
1.723760000000000048e+01 5.373783099874415159e-01
1.725110000000000099e+01 5.422904965331479810e-01
1.726470000000000127e+01 5.462835382472032153e-01
1.727830000000000155e+01 5.487735144015686295e-01
1.729189999999999827e+01 5.464135827830107761e-01
1.730539999999999878e+01 5.410232339037320815e-01
1.731899999999999906e+01 5.347064914638252064e-01
1.733259999999999934e+01 5.295903974899773825e-01
1.734619999999999962e+01 5.209994154241532893e-01
1.735970000000000013e+01 5.189303286896216338e-01
1.737330000000000041e+01 5.198620814480415797e-01
1.738690000000000069e+01 5.180961839803455149e-01
1.740040000000000120e+01 5.153928009931711962e-01
1.741400000000000148e+01 5.142991953943123473e-01
1.742760000000000176e+01 5.144250509837353658e-01
1.744119999999999848e+01 5.124979594193244115e-01
1.745469999999999899e+01 5.089046013482148023e-01
1.746829999999999927e+01 5.088803006001938467e-01
1.748189999999999955e+01 5.083298486173031261e-01
1.749549999999999983e+01 5.106326603382781437e-01
1.750900000000000034e+01 5.132730317843254841e-01
1.752260000000000062e+01 5.171881331258301184e-01
1.753620000000000090e+01 5.235257088757054866e-01
1.754970000000000141e+01 5.308264000795299697e-01
1.756330000000000169e+01 5.335552168259850569e-01
1.757689999999999841e+01 5.376560058030286360e-01
1.759049999999999869e+01 5.411176484113029428e-01
1.760399999999999920e+01 5.444362775590609882e-01
1.761759999999999948e+01 5.479846508719250497e-01
1.763119999999999976e+01 5.501662404152793950e-01
1.764480000000000004e+01 5.506555537576478532e-01
1.765830000000000055e+01 5.515565639676462961e-01
1.767190000000000083e+01 5.519910862578184529e-01
1.768550000000000111e+01 5.546413516577957115e-01
1.769900000000000162e+01 5.611735437840846830e-01
1.771259999999999835e+01 5.692473584225945515e-01
1.772619999999999862e+01 5.766598692086948308e-01
1.773979999999999890e+01 5.836608433891659065e-01
1.775329999999999941e+01 5.903989371059111813e-01
1.776689999999999969e+01 5.971292163666741537e-01
1.778049999999999997e+01 6.031742578079591910e-01
1.779410000000000025e+01 6.084426243863649830e-01
1.780760000000000076e+01 6.144266319811046984e-01
1.782120000000000104e+01 6.212007980717324518e-01
1.783480000000000132e+01 6.274749889268684822e-01
1.784829999999999828e+01 6.314096002321065715e-01
1.786189999999999856e+01 6.334198668911521501e-01
1.787549999999999883e+01 6.342520002599397744e-01
1.788909999999999911e+01 6.335021737492463334e-01
1.790259999999999962e+01 6.343036308373484200e-01
1.791619999999999990e+01 6.366654286227324544e-01
1.792980000000000018e+01 6.396452042740581323e-01
1.794340000000000046e+01 6.425177574958197413e-01
1.795690000000000097e+01 6.456161099721784424e-01
1.797050000000000125e+01 6.485941526107890098e-01
1.798410000000000153e+01 6.513543700539999870e-01
1.799769999999999825e+01 6.539437778344391328e-01
1.801119999999999877e+01 6.565192739359148044e-01
1.802479999999999905e+01 6.594788254309114084e-01
1.803839999999999932e+01 6.623743493757388023e-01
1.805189999999999984e+01 6.650666576841671729e-01
1.806550000000000011e+01 6.674947472621873823e-01
1.807910000000000039e+01 6.696407751243003137e-01
1.809270000000000067e+01 6.718797339704228877e-01
1.810620000000000118e+01 6.752459924391800428e-01
1.811980000000000146e+01 6.767963664873472007e-01
1.813340000000000174e+01 6.698817478650225254e-01
1.814699999999999847e+01 6.683681099963760808e-01
1.816049999999999898e+01 6.666537810929613617e-01
1.817409999999999926e+01 6.649254210888018157e-01
1.818769999999999953e+01 6.632572151858219245e-01
1.820120000000000005e+01 6.610217739986185004e-01
1.821480000000000032e+01 6.596507771939363884e-01
1.822840000000000060e+01 6.593974662949775301e-01
1.824200000000000088e+01 6.603388563353013163e-01
1.825550000000000139e+01 6.620972856061162481e-01
1.826910000000000167e+01 6.611394782254502722e-01
1.828269999999999840e+01 6.607717012782583499e-01
1.829629999999999868e+01 6.599942196610961709e-01
1.830979999999999919e+01 6.589177632673965945e-01
1.832339999999999947e+01 6.575996774542431922e-01
1.833699999999999974e+01 6.546932850435421836e-01
1.835050000000000026e+01 6.500951841197954995e-01
1.836410000000000053e+01 6.436386803783094024e-01
1.837770000000000081e+01 6.382147303875350675e-01
1.839130000000000109e+01 6.328343766625001976e-01
1.840480000000000160e+01 6.276235428988019560e-01
1.841839999999999833e+01 6.228755758573393253e-01
1.843199999999999861e+01 6.187033566434063658e-01
1.844559999999999889e+01 6.155167603627040851e-01
1.845909999999999940e+01 6.133835547163022373e-01
1.847269999999999968e+01 6.126015839330374302e-01
1.848629999999999995e+01 6.122016478983578480e-01
1.849980000000000047e+01 6.127427766490456396e-01
1.851340000000000074e+01 6.166885194174764884e-01
1.852700000000000102e+01 6.195928208371902501e-01
1.854060000000000130e+01 6.213252117054037793e-01
1.855409999999999826e+01 6.220919819836991937e-01
1.856769999999999854e+01 6.230326629654917570e-01
1.858129999999999882e+01 6.248228672380451432e-01
1.859489999999999910e+01 6.281484411130026091e-01
1.860839999999999961e+01 6.315461609460912840e-01
1.862199999999999989e+01 6.286140617078733728e-01
1.863560000000000016e+01 6.332630848986229299e-01
1.864920000000000044e+01 6.372764849108993879e-01
1.866270000000000095e+01 6.326191572912487349e-01
1.867630000000000123e+01 6.347008349156009199e-01
1.868990000000000151e+01 6.362073807450281393e-01
1.870339999999999847e+01 6.378722722706429149e-01
1.871699999999999875e+01 6.398276008684458116e-01
1.873059999999999903e+01 6.410725350862862548e-01
1.874419999999999931e+01 6.399315798216593798e-01
1.875769999999999982e+01 6.343693822130239690e-01
1.877130000000000010e+01 6.301375024059787666e-01
1.878490000000000038e+01 6.264588426402368793e-01
1.879850000000000065e+01 6.231968841424377903e-01
1.881200000000000117e+01 6.227049273525794293e-01
1.882560000000000144e+01 6.225084270002547715e-01
1.883920000000000172e+01 6.220541156573499153e-01
1.885269999999999868e+01 6.221126412176252174e-01
1.886629999999999896e+01 6.243427216825077064e-01
1.887989999999999924e+01 6.280107003158665879e-01
1.889349999999999952e+01 6.329111153660036404e-01
1.890700000000000003e+01 6.356209054957353555e-01
1.892060000000000031e+01 6.321161272207924675e-01
1.893420000000000059e+01 6.269282220305887332e-01
1.894780000000000086e+01 6.236018892500063693e-01
1.896130000000000138e+01 6.222201632754648104e-01
1.897490000000000165e+01 6.210887531919671023e-01
1.898849999999999838e+01 6.200013822737331370e-01
1.900199999999999889e+01 6.189046157945941040e-01
1.901559999999999917e+01 6.178329347395102866e-01
1.902919999999999945e+01 6.172107182094617173e-01
1.904279999999999973e+01 6.170015367314177768e-01
1.905630000000000024e+01 6.173544326290045792e-01
1.906990000000000052e+01 6.182110882987333911e-01
1.908350000000000080e+01 6.198134198492308844e-01
1.909710000000000107e+01 6.218793029111007176e-01
1.911060000000000159e+01 6.242676923375595210e-01
1.912419999999999831e+01 6.285531390220338022e-01
1.913779999999999859e+01 6.352922586448288556e-01
1.915129999999999910e+01 6.412995593747705669e-01
1.916489999999999938e+01 6.450160936125144406e-01
1.917849999999999966e+01 6.467078347418848683e-01
1.919209999999999994e+01 6.461282987883497642e-01
1.920560000000000045e+01 6.434720987150774896e-01
1.921920000000000073e+01 6.430398253348712512e-01
1.923280000000000101e+01 6.447325028385926249e-01
1.924640000000000128e+01 6.479161000310692531e-01
1.925989999999999824e+01 6.480909210795713360e-01
1.927349999999999852e+01 6.475982332644292239e-01
1.928709999999999880e+01 6.503881741095957070e-01
1.930059999999999931e+01 6.509444766028901208e-01
1.931419999999999959e+01 6.387285239223767785e-01
1.932779999999999987e+01 6.390110222579227228e-01
1.934140000000000015e+01 6.365220825758211021e-01
1.935490000000000066e+01 6.333882322417327959e-01
1.936850000000000094e+01 6.312286003199145679e-01
1.938210000000000122e+01 6.308332307123889482e-01
1.939570000000000149e+01 6.333282939015034696e-01
1.940919999999999845e+01 6.345858790090963542e-01
1.942279999999999873e+01 6.335661917025698919e-01
1.943639999999999901e+01 6.323302408345888859e-01
1.944999999999999929e+01 6.378045421382421143e-01
1.946349999999999980e+01 6.407353707990998126e-01
1.947710000000000008e+01 6.450668783799933248e-01
1.949070000000000036e+01 6.487976025193791241e-01
1.950420000000000087e+01 6.518314127410180792e-01
1.951780000000000115e+01 6.549554115345601613e-01
1.953140000000000143e+01 6.580068571668162836e-01
1.954500000000000171e+01 6.588681224243574386e-01
1.955849999999999866e+01 6.555699765240050603e-01
1.957209999999999894e+01 6.513105199153377267e-01
1.958569999999999922e+01 6.475500423578403053e-01
1.959929999999999950e+01 6.424404658165627779e-01
1.961280000000000001e+01 6.377768939140332494e-01
1.962640000000000029e+01 6.358482876340190160e-01
1.964000000000000057e+01 6.380652269222368833e-01
1.965350000000000108e+01 6.446689355513082198e-01
1.966710000000000136e+01 6.498455077493947574e-01
1.968070000000000164e+01 6.535420922339195693e-01
1.969429999999999836e+01 6.565237131381849167e-01
1.970779999999999887e+01 6.590119401330413185e-01
1.972139999999999915e+01 6.612284148511891058e-01
1.973499999999999943e+01 6.631192787797322019e-01
1.974859999999999971e+01 6.648579367112044114e-01
1.976210000000000022e+01 6.668051294068484403e-01
1.977570000000000050e+01 6.687697013303963711e-01
1.978930000000000078e+01 6.706726745491816688e-01
1.980280000000000129e+01 6.730487411667593900e-01
1.981640000000000157e+01 6.753829191649562969e-01
1.982999999999999829e+01 6.781293951541830234e-01
1.984359999999999857e+01 6.815592676014717854e-01
1.985709999999999908e+01 6.851403154555782971e-01
1.987069999999999936e+01 6.881203771702530947e-01
1.988429999999999964e+01 6.907820047044097578e-01
1.989789999999999992e+01 6.936029388437046084e-01
1.991140000000000043e+01 6.964956822314702922e-01
1.992500000000000071e+01 6.989239238992978054e-01
1.993860000000000099e+01 7.010281337978386818e-01
1.995210000000000150e+01 7.028623142269468937e-01
1.996569999999999823e+01 7.045303451482924917e-01
1.997929999999999851e+01 7.059861011969703615e-01
1.999289999999999878e+01 7.070314570293053658e-01
2.000639999999999930e+01 7.077707954958705194e-01
2.001999999999999957e+01 7.081536743098109099e-01
2.003359999999999985e+01 7.082829933234517927e-01
2.004720000000000013e+01 7.081132728472809834e-01
2.006070000000000064e+01 7.074886606585095716e-01
2.007430000000000092e+01 7.070420133375969751e-01
2.008790000000000120e+01 7.051196183485167746e-01
2.010140000000000171e+01 6.991611117588274471e-01
2.011499999999999844e+01 6.946219446281391985e-01
2.012859999999999872e+01 6.865683954070151973e-01
2.014219999999999899e+01 6.853112072320894921e-01
2.015569999999999951e+01 6.836417545965005615e-01
2.016929999999999978e+01 6.884836885799399120e-01
2.018290000000000006e+01 6.911786493809839449e-01
2.019650000000000034e+01 6.942889457525736052e-01
2.021000000000000085e+01 6.981598047390031869e-01
2.022360000000000113e+01 7.011651966167218308e-01
2.023720000000000141e+01 7.017058499077992728e-01
2.025080000000000169e+01 7.013054018654554245e-01
2.026429999999999865e+01 6.986768993386798243e-01
2.027789999999999893e+01 6.866760191133585156e-01
2.029149999999999920e+01 6.751744771121012123e-01
2.030499999999999972e+01 6.849765934721683269e-01
2.031859999999999999e+01 6.906685455461644141e-01
2.033220000000000027e+01 6.941805523440486292e-01
2.034580000000000055e+01 6.961814947854043645e-01
2.035930000000000106e+01 6.973168983940383203e-01
2.037290000000000134e+01 6.987351532305884350e-01
2.038650000000000162e+01 6.998929607778914264e-01
2.040009999999999835e+01 6.999207807322234132e-01
2.041359999999999886e+01 6.997035868785849155e-01
2.042719999999999914e+01 6.989979581562885125e-01
2.044079999999999941e+01 6.978888004669570044e-01
2.045429999999999993e+01 6.966012068174267657e-01
2.046790000000000020e+01 6.956280547040206708e-01
2.048150000000000048e+01 6.952107992997000885e-01
2.049510000000000076e+01 6.954054202996419187e-01
2.050860000000000127e+01 6.961084161487948174e-01
2.052220000000000155e+01 6.975864923585530786e-01
2.053579999999999828e+01 6.996245309290697323e-01
2.054939999999999856e+01 7.036990076766083124e-01
2.056289999999999907e+01 7.076595018458891051e-01
2.057649999999999935e+01 7.007170402485789484e-01
2.059009999999999962e+01 6.966488750389776552e-01
2.060360000000000014e+01 6.975107270137584914e-01
2.061720000000000041e+01 6.980292753885045665e-01
2.063080000000000069e+01 6.981278000154875762e-01
2.064440000000000097e+01 6.961825904583186508e-01
2.065790000000000148e+01 6.941441794217559913e-01
2.067150000000000176e+01 6.943689154787532347e-01
2.068509999999999849e+01 6.967184892748262692e-01
2.069869999999999877e+01 6.989114535849785259e-01
2.071219999999999928e+01 7.009485783002908921e-01
2.072579999999999956e+01 7.033950978908963814e-01
2.073939999999999984e+01 7.051028868573993025e-01
2.075290000000000035e+01 7.054838554858232635e-01
2.076650000000000063e+01 7.048538858860819989e-01
2.078010000000000090e+01 7.040595630498984736e-01
2.079370000000000118e+01 7.032288426600722397e-01
2.080720000000000169e+01 7.025488558235120085e-01
2.082079999999999842e+01 7.030359669871433237e-01
2.083439999999999870e+01 7.038326987880477725e-01
2.084799999999999898e+01 7.042081424269794887e-01
2.086149999999999949e+01 7.031880331343597357e-01
2.087509999999999977e+01 7.015925756825952542e-01
2.088870000000000005e+01 7.002194111206355709e-01
2.090230000000000032e+01 6.992427594506258615e-01
2.091580000000000084e+01 6.993317858763279382e-01
2.092940000000000111e+01 7.030694291327559409e-01
2.094300000000000139e+01 7.056078878420026790e-01
2.095649999999999835e+01 7.079062267286702070e-01
2.097009999999999863e+01 7.101493637349212129e-01
2.098369999999999891e+01 7.129816030133404592e-01
2.099729999999999919e+01 7.161744412911328350e-01
2.101079999999999970e+01 7.192209419259013581e-01
2.102439999999999998e+01 7.226269347714719959e-01
2.103800000000000026e+01 7.239860496465375661e-01
2.105160000000000053e+01 7.207822739998928085e-01
2.106510000000000105e+01 7.188901530675632090e-01
2.107870000000000132e+01 7.162074479563563800e-01
2.109230000000000160e+01 7.134460200723161671e-01
2.110579999999999856e+01 7.124547922266695199e-01
2.111939999999999884e+01 7.143844473324316713e-01
2.113299999999999912e+01 7.162698117634130890e-01
2.114659999999999940e+01 7.181211594355235706e-01
2.116009999999999991e+01 7.204758161120501381e-01
2.117370000000000019e+01 7.215172664210722786e-01
2.118730000000000047e+01 7.186873390139526530e-01
2.120090000000000074e+01 7.188778079593605153e-01
2.121440000000000126e+01 7.204010846535885415e-01
2.122800000000000153e+01 7.230159169214378512e-01
2.124159999999999826e+01 7.267583549518901176e-01
2.125509999999999877e+01 7.302976164399407333e-01
2.126869999999999905e+01 7.311356095123782151e-01
2.128229999999999933e+01 7.264498098716624108e-01
2.129589999999999961e+01 7.176861402381793376e-01
2.130940000000000012e+01 7.129365847182468352e-01
2.132300000000000040e+01 7.116526999146419730e-01
2.133660000000000068e+01 7.085079116688032252e-01
2.135020000000000095e+01 7.050880242943754483e-01
2.136370000000000147e+01 6.936125652078017900e-01
2.137730000000000175e+01 6.896150384663389810e-01
2.139089999999999847e+01 6.880180507764872555e-01
2.140439999999999898e+01 6.881743008942963202e-01
2.141799999999999926e+01 6.887000892929290297e-01
2.143159999999999954e+01 6.899732539587133395e-01
2.144519999999999982e+01 6.917709579287614208e-01
2.145870000000000033e+01 6.931573262122563417e-01
2.147230000000000061e+01 6.939827527857158618e-01
2.148590000000000089e+01 6.961880746948829746e-01
2.149950000000000117e+01 6.959269032801459476e-01
2.151300000000000168e+01 6.794177743434361982e-01
2.152659999999999840e+01 6.750665423840419566e-01
2.154019999999999868e+01 6.868885807160529655e-01
2.155369999999999919e+01 6.959594081941263832e-01
2.156729999999999947e+01 7.063275890274289814e-01
2.158089999999999975e+01 7.122531235280704642e-01
2.159450000000000003e+01 7.066184323886403051e-01
2.160800000000000054e+01 7.102815545761164140e-01
2.162160000000000082e+01 7.153082429108034157e-01
2.163520000000000110e+01 7.197799522263566008e-01
2.164880000000000138e+01 7.235647796307440593e-01
2.166229999999999833e+01 7.299449826385884244e-01
2.167589999999999861e+01 7.380155880659515777e-01
2.168949999999999889e+01 7.425684431914592043e-01
2.170309999999999917e+01 7.428847427684555083e-01
2.171659999999999968e+01 7.384982891883677958e-01
2.173019999999999996e+01 7.323947651166708983e-01
2.174380000000000024e+01 7.246874601188194598e-01
2.175730000000000075e+01 7.173330836875321248e-01
2.177090000000000103e+01 7.118809312599770900e-01
2.178450000000000131e+01 7.087990969674242692e-01
2.179810000000000159e+01 7.088880918667661568e-01
2.181159999999999854e+01 7.098097419312866529e-01
2.182519999999999882e+01 7.109685679095216759e-01
2.183879999999999910e+01 7.122188619108871244e-01
2.185239999999999938e+01 7.139210810322336176e-01
2.186589999999999989e+01 7.153817347884180444e-01
2.187950000000000017e+01 7.143713939897043952e-01
2.189310000000000045e+01 7.113887595232261107e-01
2.190660000000000096e+01 7.072363052881591727e-01
2.192020000000000124e+01 7.024980740838185911e-01
2.193380000000000152e+01 6.976685630295593743e-01
2.194739999999999824e+01 6.935931747241619316e-01
2.196089999999999876e+01 6.911519970443192884e-01
2.197449999999999903e+01 6.904090692421458453e-01
2.198809999999999931e+01 6.895064382376153711e-01
2.200169999999999959e+01 6.863446361358841452e-01
2.201520000000000010e+01 6.852241768316799098e-01
2.202880000000000038e+01 6.815138307101096249e-01
2.204240000000000066e+01 6.780672055968951506e-01
2.205590000000000117e+01 6.779638742384973549e-01
2.206950000000000145e+01 6.776884894700252460e-01
2.208310000000000173e+01 6.759957504269566986e-01
2.209669999999999845e+01 6.766361494506616392e-01
2.211019999999999897e+01 6.802029041718760105e-01
2.212379999999999924e+01 6.856852580214006787e-01
2.213739999999999952e+01 6.919129009095037475e-01
2.215099999999999980e+01 6.916085075798688031e-01
2.216450000000000031e+01 6.750860712824173770e-01
2.217810000000000059e+01 6.753202161929739988e-01
2.219170000000000087e+01 6.784890907178044994e-01
2.220520000000000138e+01 6.822782412887266057e-01
2.221880000000000166e+01 6.876809103242327303e-01
2.223239999999999839e+01 6.943469562612893942e-01
2.224599999999999866e+01 7.000182514166609637e-01
2.225949999999999918e+01 7.060662052829258517e-01
2.227309999999999945e+01 7.214369958085244949e-01
2.228669999999999973e+01 7.219843084040414860e-01
2.230030000000000001e+01 6.902725128775879515e-01
2.231380000000000052e+01 6.991778514109783238e-01
2.232740000000000080e+01 7.053216463051701357e-01
2.234100000000000108e+01 7.085004416266867944e-01
2.235450000000000159e+01 7.067711681360615561e-01
2.236809999999999832e+01 7.056213898380395699e-01
2.238169999999999860e+01 7.045816592419804625e-01
2.239529999999999887e+01 7.047743647566697689e-01
2.240879999999999939e+01 7.072852165416032566e-01
2.242239999999999966e+01 7.117775999245093965e-01
2.243599999999999994e+01 7.155668075805495798e-01
2.244960000000000022e+01 7.125761098266862881e-01
2.246310000000000073e+01 7.054955024391482699e-01
2.247670000000000101e+01 6.997860640026356549e-01
2.249030000000000129e+01 6.918435371990924176e-01
2.250390000000000157e+01 6.839294467291902047e-01
2.251739999999999853e+01 6.785280027464739572e-01
2.253099999999999881e+01 6.769055171123519177e-01
2.254459999999999908e+01 6.772598610177215095e-01
2.255809999999999960e+01 6.779566707272405290e-01
2.257169999999999987e+01 6.791903786074950933e-01
2.258530000000000015e+01 6.807485885486594945e-01
2.259890000000000043e+01 6.827930461092128755e-01
2.261240000000000094e+01 6.850185506894455045e-01
2.262600000000000122e+01 6.875435068502057101e-01
2.263960000000000150e+01 6.903178386739218242e-01
2.265319999999999823e+01 6.932048239573485038e-01
2.266669999999999874e+01 6.957981591473935135e-01
2.268029999999999902e+01 6.978292381171609104e-01
2.269389999999999930e+01 6.995917925147276950e-01
2.270739999999999981e+01 7.011697010790383100e-01
2.272100000000000009e+01 7.024956385555778393e-01
2.273460000000000036e+01 7.035582234223656251e-01
2.274820000000000064e+01 7.042510078474509827e-01
2.276170000000000115e+01 7.047251028453459520e-01
2.277530000000000143e+01 7.049942372594475426e-01
2.278890000000000171e+01 7.049372561635323109e-01
2.280249999999999844e+01 7.047322169186120977e-01
2.281599999999999895e+01 7.045555512807324394e-01
2.282959999999999923e+01 7.046434883142521644e-01
2.284319999999999951e+01 7.055217519076016908e-01
2.285670000000000002e+01 7.060678686296256723e-01
2.287030000000000030e+01 7.055673252494476522e-01
2.288390000000000057e+01 7.057949279694100131e-01
2.289750000000000085e+01 7.052874041963288487e-01
2.291100000000000136e+01 7.045764305644690584e-01
2.292460000000000164e+01 7.036194191168904100e-01
2.293819999999999837e+01 7.023873476535829052e-01
2.295179999999999865e+01 7.006871467702586731e-01
2.296529999999999916e+01 6.980605937874712064e-01
2.297889999999999944e+01 6.956535506801506674e-01
2.299249999999999972e+01 6.962628153898543504e-01
2.300600000000000023e+01 6.970188577983302824e-01
2.301960000000000051e+01 6.976722555785702662e-01
2.303320000000000078e+01 6.978985762063105724e-01
2.304680000000000106e+01 6.983045689040905390e-01
2.306030000000000157e+01 6.988498603242742080e-01
2.307389999999999830e+01 6.992331531910905840e-01
2.308749999999999858e+01 6.996059413172888153e-01
2.310109999999999886e+01 7.000618619113008201e-01
2.311459999999999937e+01 7.005074962099372415e-01
2.312819999999999965e+01 7.010594516425784350e-01
2.314179999999999993e+01 7.015548008803167424e-01
2.315530000000000044e+01 7.019933013953375545e-01
2.316890000000000072e+01 7.024325492360184997e-01
2.318250000000000099e+01 7.028032696423848202e-01
2.319610000000000127e+01 7.030928134422274045e-01
2.320959999999999823e+01 7.030716153469894758e-01
2.322319999999999851e+01 7.029478802408736238e-01
2.323679999999999879e+01 7.026638810628806908e-01
2.325039999999999907e+01 7.022781229219647869e-01
2.326389999999999958e+01 7.018607293582370676e-01
2.327749999999999986e+01 7.014283051907634903e-01
2.329110000000000014e+01 7.011879791341494306e-01
2.330470000000000041e+01 7.011802771513733212e-01
2.331820000000000093e+01 7.015794580394533186e-01
2.333180000000000121e+01 7.024368775586149471e-01
2.334540000000000148e+01 7.035598842185720736e-01
2.335889999999999844e+01 7.047034312022699698e-01
2.337249999999999872e+01 7.055846015080267097e-01
2.338609999999999900e+01 7.066340192164910494e-01
2.339969999999999928e+01 7.079159734648252655e-01
2.341319999999999979e+01 7.094198169639907015e-01
2.342680000000000007e+01 7.111521995748033564e-01
2.344040000000000035e+01 7.129722359458423586e-01
2.345400000000000063e+01 7.148624223191835103e-01
2.346750000000000114e+01 7.169064665304385464e-01
2.348110000000000142e+01 7.190872195440647374e-01
2.349470000000000169e+01 7.214181109151447391e-01
2.350819999999999865e+01 7.239439425328063615e-01
2.352179999999999893e+01 7.268202408153208172e-01
2.353539999999999921e+01 7.298447781356240949e-01
2.354899999999999949e+01 7.327904582613610218e-01
2.356250000000000000e+01 7.357385531946257773e-01
2.357610000000000028e+01 7.388227143921346496e-01
2.358970000000000056e+01 7.420473270967319346e-01
2.360330000000000084e+01 7.456096241655467693e-01
2.361680000000000135e+01 7.491279896199719568e-01
2.363040000000000163e+01 7.540148826147483607e-01
2.364399999999999835e+01 7.547570998705688261e-01
2.365749999999999886e+01 7.509495501788916449e-01
2.367109999999999914e+01 7.536826975205631607e-01
2.368469999999999942e+01 7.555114772322750749e-01
